ID,Sex,Nationality,Specialization,Title,Keywords,Date,Grade,Advisors,Pages,Words,Size,WordsPerPage
201384574,Masculino,China,Sistemas Gráficos e Multimédia,Reconhecimento de fala e processamento de linguagem natural Módulo que permita assistir os médicos no bloco de operatório a partir de comandos de voz,Reconhecimento automático de fala; Processamento de linguagem natural; Automatic Speech Recognition; Natural language processing,2016-11-08T00:00:00Z,12,Filipe De Faria Pacheco Paulo,67,14878,4.390256,222.0597014925373
201750350,Masculino,Portugal,Sistemas Computacionais,Modelo de um jogo de cooperação orientado para a comunidade surda,Sign Language; Cooperation; Multiplayer Game; VirtualSign,2016-11-25T00:00:00Z,16,Paula Maria De Sa Oliveira Escudeiro,132,22130,9.629466,167.65151515151516
201750430,Masculino,Portugal,Sistemas Computacionais,Digital Billboard,Billboard; Billboard Digital; SBC; LCD; LED; PHP; HTML; CSS; LAMP; CPU; GPU; HDMI,2016-11-18T00:00:00Z,12,Filipe De Faria Pacheco Paulo,NA,NA,NA,NA
201750465,Masculino,República Árabe Síria,Sistemas de Informação e Conhecimento,Live-Migration in Cloud Computing Environment,Computação na Nuvem; OpenStack; Open Virtual Switch; Redes de Software definidos; Rota Virtual Distribuída; Virtualização; Virtualização de Funções da Rede,2016-11-24T00:00:00Z,13,Jorge Manuel Canelhas Pinto Leite,122,31998,5.612129,262.27868852459017
201750503,Masculino,Portugal,Sistemas de Informação e Conhecimento,Análise de Desempenho de Técnicas de Otimização Swarm Intelligence,Combinatorial optimization; Swarm Intelligence; Task Scheduling,2016-11-16T00:00:00Z,13,Ana Maria Dias Madureira Pereira,NA,NA,NA,NA
201750511,Masculino,Portugal,Sistemas de Informação e Conhecimento,iOS Technologies & Frameworks,iOS apps; iOS development; technologies; frameworks; App Store; wish lists,2016-11-21T00:00:00Z,17,Paulo Manuel Baltarejo De Sousa,130,47738,35.060075,367.2153846153846
201703408,Masculino,Portugal,Sistemas Computacionais,Deteção do modo de transporte para o cuidado de idosos,Reconhecimento de atividades humanas; Processamento de sinal; Extração de características; Machine Learning; Cuidado de idosos; Deteção de transportes; Human Activity Recognition; Signal Processing,2016-11-11T00:00:00Z,17,Nuno Alexandre Magalhaes Pereira,116,21350,4.652747,184.05172413793105
201750589,Masculino,Portugal,Sistemas de Informação e Conhecimento,Fleet Management,fleet management; control of legal documents; driving license; vehicle access; blood alcohol test; key identification; automatic control,2016-11-18T00:00:00Z,16,Paulo Manuel Baltarejo De Sousa,NA,NA,NA,NA
201750597,Masculino,Portugal,Sistemas de Informação e Conhecimento,Descoberta de Objetos Inteligentes em dispositivos móveis,Objetos inteligentes; dispositivos móveis; protocolos; serviços; sensores; rede; simulação,2016-11-15T00:00:00Z,13,Nuno Alexandre Magalhaes Pereira,62,12638,4.133947,203.83870967741936
201750635,Masculino,Portugal,Sistemas Computacionais,Proposta de solução para promoção da autogestão da DPOC,COPD; PGA-COPD; Chronic Obstructive Pulmonary Disease; Prevention; Education and Learning; Recommendation,2016-11-17T00:00:00Z,15,Antonio Abel Vieira De Castro,111,20659,5.769359,186.11711711711712
201750724,Masculino,Portugal,Sistemas Gráficos e Multimédia,Reutilização de Processos de Descoberta de Conhecimento,Data Mining; Descoberta de Conhecimento; C#; ClemScript; IBM SPSS Modeler; WEKA,2016-11-17T00:00:00Z,16,Paulo Jorge Machado Oliveira,NA,NA,NA,NA
201750767,Masculino,Portugal,Sistemas Computacionais,Sistema de Automatização de Newsletters e Comunicação Segmentada,email; newsletter; customer; targeted communication,2016-11-12T00:00:00Z,15,Maria Goreti Carvalho Marreiros,NA,NA,NA,NA
201750775,Masculino,Portugal,Sistemas de Informação e Conhecimento,DevOps Technologies for Tomorrow,DevOps; Software Development; Knowledge Map; Cloud Computing,2016-11-21T00:00:00Z,13,Angelo Manuel Rego E Silva Martins,122,39550,3.822116,324.1803278688525
201750783,Masculino,Portugal,Sistemas Gráficos e Multimédia,Sistema de Recomendação de Tutoriais,Recommendation; tutorials; mahout; recommender systems,2016-11-22T00:00:00Z,12,Nuno Miguel Gomes Bettencourt,74,13618,6.388256,184.02702702702703
201750791,Masculino,Portugal,Sistemas Computacionais,Estudo de um Portal Cooperativo na Área da Saúde,Portal Cooperativo; Portal Corporativo; Gestão de Conhecimento; Liferay; Single Sign-On; Workflows; Gestão Documental,2016-11-23T00:00:00Z,14,Filipe De Faria Pacheco Paulo,127,28514,6.297054,224.51968503937007
201750848,Feminino,Portugal,Sistemas Computacionais,Sistema Multiagente para o estudo e gestão do consumo em habitações,Multi-agent System; Intelligent Agents; Energetic Consumption Management; Home Consumption Management; JADE; Java,2016-11-15T00:00:00Z,12,Isabel Cecilia Correia Da Silva Praca Gomes Pereira,110,24571,6.00423,223.37272727272727
201750899,Masculino,Suíça,Sistemas Computacionais,Wonderbox,Disponibilidade da informação; monitorização; cópias de segurança,2016-11-16T00:00:00Z,14,Jorge Manuel Canelhas Pinto Leite,NA,NA,NA,NA
201750902,Feminino,Portugal,Sistemas Computacionais,Tecnologias digitais para apoio ao ensino de Prótese Parcial Removível,Multimedia Learning; removable partial denture; video; immersive virtual reality; simulation; interactivity,2016-11-21T00:00:00Z,16,Antonio Abel Vieira De Castro,99,14073,5.933783,142.15151515151516
201750937,Masculino,Portugal,Sistemas de Informação e Conhecimento,Definição de uma biblioteca para apoio à decisão de avaliação de orelhas proeminentes.,OpenCV; Android; mobile devices; image analysis software; prominent ears; otoplasty;,2016-11-23T00:00:00Z,16,Antonio Constantino Lopes Martins,114,21311,5.083643,186.93859649122808
201750953,Masculino,Portugal,Sistemas Gráficos e Multimédia,Predictive Response Mail Campaign,Data Mining; Direct Marketing; Response Modelling; Feature Selection; Data Balancing; Classification,2016-11-24T00:00:00Z,16,Maria De Fatima Coutinho Rodrigues,67,14823,4.427191,221.23880597014926
201750970,Masculino,Portugal,Sistemas Computacionais,Artes Digitais em Jogo Sério: Conceção de jogo sério em Unity para consciencialização sobre questões políticas e sociais,Serious games; Simulation; Activism; Arab Spring; Egypt; Unity,2016-11-23T00:00:00Z,14,Ana Margarida Sousa Julio Mendes Barata,101,19237,9.257413,190.46534653465346
201750988,Masculino,Portugal,Sistemas de Informação e Conhecimento,Business Intelligence em Dados de Inscrições,Business Intelligence; Data Warehouse; Analysis; Client,2016-11-24T00:00:00Z,16,Paulo Jorge Machado Oliveira,146,29682,8.101365,203.3013698630137
201751003,Masculino,Portugal,Sistemas de Informação e Conhecimento,Sistema de gestão hoteleira usando dispositivos móveis,Smartphones; unidade hoteleira; NFC,2016-11-18T00:00:00Z,13,Lino Manuel Baptista Figueiredo,NA,NA,NA,NA
201751020,Masculino,Portugal,Sistemas Computacionais,SIRnat Sistema de Reconhecimento e Registo Natural,facial recognition; biometry; biometric systems; detection and recognition; authentication systems,2016-11-23T00:00:00Z,14,Antonio Abel Vieira Dee Castro,166,41229,8.890379,248.36746987951807
201751038,Masculino,Portugal,Sistemas de Informação e Conhecimento,Comunicação entre Médico e Utente,ageing population; continuous monitoring; disease prevention; cost saving; advanced functionalities; smartphone; sensors,2016-11-23T00:00:00Z,13,Paulo Manuel Baltarejo De Sousa,NA,NA,NA,NA
201751054,Masculino,República Árabe Síria,Sistemas Gráficos e Multimédia,Semantic Recommender System,Semantic Recommender System; The Semantic Web; Recommendation Systems; Ontology,2016-11-18T00:00:00Z,16,Paulo Alexandre Fangueiro Oliveira Maio,244,42296,41.966569,173.34426229508196
201766531,Masculino,Suíça,Sistemas Computacionais,Elaboração Automática de Relatórios Médicos,Text prediction; language models; NGrams,2017-11-14T00:00:00Z,17,Maria Goreti Carvalho Marreiros,86,20771,4.87927,241.52325581395348
201766558,Masculino,Portugal,Sistemas Computacionais,Impacto de Advergames no Marketing Empresarial,Marketing; Advertising; Games; Advergames,2017-11-16T00:00:00Z,16,Carlos Miguel Miranda Vaz De Carvalho,159,33677,6.934769,211.80503144654088
201766582,Feminino,Portugal,Sistemas Gráficos e Multimédia,Business Intelligence Aplicado a Dados Obstétricos dos Hospitais,Business intelligence; obstetrics service; indicators; cesarean rate; reports,2017-11-21T00:00:00Z,17,Antonio Constantino Lopes Martins,121,34848,6.393299,288
201766809,Masculino,Portugal,Tecnologias do Conhecimento e Decisão,Visão computacional aplicada a processos de recuperação de animais desaparecidos,Google Cloud Vision API; ESB; ;NET Core,2017-11-21T00:00:00Z,16,Antonio Jose Rocha De Oliveira,130,33685,5.635757,259.11538461538464
201766825,Masculino,Portugal,Sistemas Gráficos e Multimédia,Sistema de Exploração de Venues,Recommender System; Venues; Live Music; Agents; Artists,2017-11-21T00:00:00Z,15,Maria De Fatima Coutinho Rodrigues,NA,NA,NA,NA
201766914,Masculino,Portugal,Sistemas de Informação e Conhecimento,Comércio online através das redes sociais - A plataforma ttb.pt,Online Commerce; Web Platform; Social Networks; Classifieds; Marketing; ttb;pt,2017-11-20T00:00:00Z,14,Antonio Abel Vieira De Castro,147,26122,8.21348,177.70068027210885
201767074,Masculino,Portugal,Sistemas Gráficos e Multimédia,Sistema de Apoio a Terapeutas no Processo de Reabilitação de Pacientes de AVC,AVC; recuperação; prescrição; recomendação; mineração de dados; clustering,2017-11-23T00:00:00Z,16,Luiz Felipe Rocha De Faria,131,26943,6.60713,205.67175572519085
201767155,Masculino,Portugal,Sistemas Computacionais,Tratamento de Fobias com Ambientes Virtuais,Virtual Reality; Serious Games; Phobia; Anxiety; Therapy,2017-11-21T00:00:00Z,15,Carlos Miguel Miranda Vaz De Carvalho,84,16161,5.100757,192.39285714285714
201767198,Masculino,Portugal,Sistemas de Informação e Conhecimento,Sistema de armazenamento de grande volume de dados para sistemas energéticos inteligentes,BigData Storage; Smart Grids; Apache Spark; Cassandra; SMACK; YCSB,2017-11-23T00:00:00Z,16,Isabel Cecilia Correia Da Silva Praca Gomes Pereira,78,21019,4.711115,269.47435897435895
201767244,Masculino,Portugal,Tecnologias do Conhecimento e Decisão,Micro HealthCare Service Platform - Uma Solução Reativa Custo-Eficiente,Reactive Platform; Micro-services; Healthcare; Privacy,2017-11-20T00:00:00Z,16,Antonio Jose Rocha De Oliveira,176,38631,5.024075,219.4943181818182
201767260,Masculino,Portugal,Sistemas Computacionais,Framework Para a Modelação Procedimental Integrada de Terrenos Completos,framework; procedural modeling; terrain modeling; Unity3D,2017-11-15T00:00:00Z,17,Joao Miguel Queiros Magno Leitao,128,35600,7.739148,278.125
201767287,Masculino,Portugal,Tecnologias do Conhecimento e Decisão,Escalonar Sistemas de Tempo-Real de Alta Críticalidade,real-time; safety-critical systems; scheduling; ARINC-653; minimizing preemptions; slack computation,2017-11-17T00:00:00Z,19,Eduardo Manuel Medicis Tovar,96,46398,6.009787,483.3125
201767309,Masculino,Portugal,Sistemas de Informação e Conhecimento,Ferramenta de Mapeamento de Modelos para uma Plataforma de Produtos de Seguros,Model to Model Transformation; Model Driven Architecture; Product Definition System; Ferramenta Mapeamento; Seguros,2017-11-14T00:00:00Z,16,Paulo Alexandre Gandra De Sousa,202,42592,7.757559,210.85148514851485
201767341,Masculino,Portugal,Sistemas Computacionais,Criação de Modelos Faciais 3D Através de Fotografias,3D facial modeling; facial identification; facial features detection; facial reconstruction; 3DMM; blendshapes; graphical interface,2017-11-22T00:00:00Z,15,Joao Paulo Jorge Pereira,63,10597,5.511196,168.20634920634922
201767376,Masculino,Portugal,Sistemas Computacionais,Captura e Reprodução de Expressões Faciais,Capture and re-enactment of facial movements; 3D Morphable Model; Dubbing,2017-11-23T00:00:00Z,15,Joao Paulo Jorge Pereira,67,13740,4.928504,205.07462686567163
201767490,Masculino,Portugal,Sistemas Gráficos e Multimédia,Plataforma para gerar e executar diálogos de negócio no contexto de recolha automática de dados,Business Dialogue; Modeling Platform; Interpreter; UAD; BPMN; BPMN;IO,2017-11-23T00:00:00Z,14,Paulo Alexandre Fangueiro Oliveira Maio,157,31749,5.921524,202.22292993630575
201767503,Masculino,Portugal,Sistemas de Informação e Conhecimento,"Motor Virtual, Portal Empreendedor de Anúncios de Veículos em S. Tomé e Príncipe",Sales Portals; Rental portals; Entrepreneurship; Value; Usability; Advanced Functionalities,2017-11-22T00:00:00Z,13,Nuno Alexandre Magalhaes Pereira,NA,NA,NA,NA
201767511,Masculino,Portugal,Sistemas Gráficos e Multimédia,Sistema inteligente de apoio à deteção e previsão de cyber ataques em sistemas computacionais,anomalias; vulnerabilidades; intrusões; segurança; machine learning; classificadores; SDI,2017-11-14T00:00:00Z,15,Maria Goreti Carvalho Marreiros,NA,NA,NA,NA
201767520,Masculino,Portugal,Sistemas Gráficos e Multimédia,Open Source Platforms for Big Data Analytics,Big Data; Big Data Analytics; BI; Big Data Platforms,2017-11-20T00:00:00Z,16,Ana Maria Neves Almeida Baptista Figueiredo,135,28579,9.302644,211.6962962962963
201747219,Masculino,Portugal,Tecnologias do Conhecimento e Decisão,A Framework for Industry 4.0,Cyber-Physical Systems; Industry 4;0; MANTIS; Solution;,2017-07-19T00:00:00Z,17,Luis Miguel Moreira Lino Ferreira,NA,NA,NA,NA
201767597,Masculino,Portugal,Tecnologias do Conhecimento e Decisão,Sistema de apoio à gestão energética,Poupança; Energia; Internet das Coisas,2017-11-20T00:00:00Z,13,Nuno Miguel Gomes Bettencourt,108,21869,5.370095,202.49074074074073
201767627,Masculino,Portugal,Sistemas de Informação e Conhecimento,Deteção de convulsões epiléticas em eletroencefalogramas usando deep learning,Deep Learning; Convolutional Neural Networks; Intracranial Electroencephalogram; Epilepsy; Seizure Prediction,2017-11-23T00:00:00Z,13,Elsa Maria De Carvalho Ferreira Gomes,92,18275,4.995211,198.6413043478261
201767732,Masculino,Portugal,Sistemas Gráficos e Multimédia,Sistema de Apoio à tomada de Decisão em Grupo baseado na Web que considera aspetos cognitivos,Sistema de Apoio à tomada de Decisão em Grupo; Algoritmos multi-critério; Relatórios Inteligentes; Tomada de Decisão Cognitiva,2017-11-16T00:00:00Z,17,Maria Goreti Carvalho Marreiros,102,36154,4.199854,354.45098039215685
201767864,Feminino,Portugal,Sistemas Gráficos e Multimédia,Análise de Performance de Técnicas de Optimização,Combinatorial Optimization; Metaheuristics; Tabu Search; Artificial Bee Colony; Genetic Algorithms; Simulated Annealing,2017-10-27T00:00:00Z,15,Ana Maria Dias Madureira Pereira,105,18991,5.213312,180.86666666666667
201767970,Masculino,Portugal,Tecnologias do Conhecimento e Decisão,Monitorização e Avaliação de Desempenho de Pessoas em Ambiente Organizacional,Performance Evaluation; Monitoring Performance; Management and Performance Evaluation Systems; Contract of Objectives; Software Engineering,2017-11-20T00:00:00Z,17,Isabel De Fatima Silva Azevedo,NA,NA,NA,NA
201767988,Masculino,Portugal,Sistemas Computacionais,Sistema Multi-plaforma segura de conectividade para hardware e software médico,HL7; ARTIK; Connectivity; Hardware; Software; Integration,2017-11-21T00:00:00Z,13,Filipe De Faria Pacheco Paulo,NA,NA,NA,NA
201767996,Masculino,Portugal,Sistemas de Informação e Conhecimento,Monitorização remota de óleos usados baseada em sensores,Monitoring; Oil; Recycling; Collection; Waste; Sensors,2017-11-20T00:00:00Z,17,Antonio Manuel Cardoso Da Costa,150,43117,16.86948,287.44666666666666
201768038,Masculino,Portugal,Sistemas Computacionais,Sistema de Tradução em Tempo Real para Aplicações Gráficas,Communication; Language Barriers; User Interface; Machine Translation; Optical Character Recognition; Text Detection; Graphical Overlays,2017-11-17T00:00:00Z,16,Joao Paulo Jorge Pereira,118,25120,6.804665,212.88135593220338
201768046,Masculino,Portugal,Sistemas Computacionais,Bankee: modelação e implementação de transferências interbancárias com Business Process Management,Business Process Management; BPM; BPMN 2;0; hierarchical intervention; banking; interbank transfers,2017-11-23T00:00:00Z,16,Isabel De Fatima Silva Azevedo,NA,NA,NA,NA
201768062,Masculino,Portugal,Sistemas de Informação e Conhecimento,Verificação Formal de Programas com SPARK2014,Formal Verification; VCs; SPARK; High Integrity Systems; Why3,2017-11-20T00:00:00Z,14,Jorge Manuel Neves Coelho,147,32247,3.506615,219.3673469387755
201768089,Masculino,Portugal,Sistemas Gráficos e Multimédia,SISTEMA INTEGRADO DE VALIDAÇÃO AUTOMÁTICA DE ENCOMENDAS,rule-based systems; value proposition; sustainability; fraud prevention,2017-11-14T00:00:00Z,14,Isabel Cecilia Correia Da Silva Praca Gomes Pereira,77,13793,5.314866,179.12987012987014
201768097,Masculino,Portugal,Sistemas de Informação e Conhecimento,Data Warehousing in the Cloud,cloud computing; data warehouse,2017-11-20T00:00:00Z,15,Ana Maria Neves Almeida Baptista Figueiredo,134,19829,24.329726,147.97761194029852
201768143,Masculino,Portugal,Sistemas Computacionais,Uso de Realidade Aumentada aplicada ao Património: o século XX na Sé do Porto,Augmented Reality; AR; Oporto Cathedral; Tourism; Digital Heritage,2017-11-17T00:00:00Z,14,Antonio Abel Vieira De Castro,125,23061,9.727059,184.488
201768224,Masculino,Portugal,Sistemas de Informação e Conhecimento,SMART PARK,BLE; Beacons; Tracking; Viaturas; Mobile; Web,2017-11-13T00:00:00Z,16,Paulo Manuel Baltarejo De Sousa,NA,NA,NA,NA
201747405,Masculino,Portugal,Sistemas de Informação e Conhecimento,Conceptualização e desenvolvimento de uma framework de clustering,Clustering; Optimistic data replication; High Availability; Eventual consistency; Open source,2017-07-19T00:00:00Z,17,Paulo Alexandre Gandra De Sousa,120,29443,5.526238,245.35833333333332
201768232,Masculino,Portugal,Sistemas Computacionais,Virtual Driver - Sistema de Reconhecimento de Sinalização Vertical de Trânsito,intelligent transport systems; advanced driver assistance systems; vertical traffic sign recognition system,2017-11-21T00:00:00Z,16,Antonio Abel Vieira De Castro,195,44506,9.503838,228.23589743589744
201768240,Masculino,Portugal,Sistemas Computacionais,Parametrização por vértice de física de corpo moles usando texturas,Física de corpos moles; Deformações de malhas; Texturas,2017-11-15T00:00:00Z,13,Filipe De Faria Pacheco Paulo,59,10425,4.253975,176.6949152542373
201768283,Masculino,Portugal,Sistemas de Informação e Conhecimento,Testes em Continuous Delivery,Countinuous Delivery; Testes; Monitorização; Qualidade de Software; Desenvolvimento de Software,2017-11-24T00:00:00Z,14,Isabel De Fatima Silva Azevedo,NA,NA,NA,NA
201768313,Masculino,Portugal,Sistemas Gráficos e Multimédia,Heurística auxiliada por Aprendizagem Automática aplicada a problemas de Escalonamento,Parameter tuning; Particle Swarm Optimization; Classification; Clustering; Scheduling,2017-11-23T00:00:00Z,14,Ana Maria Dias Madureira Pereira,71,17635,3.874111,248.38028169014083
201768348,Masculino,Portugal,Sistemas Computacionais,Sistema de autenticação centralizada num grande retalhista,Identity and Access Management; Oracle Retail user provisioning; Authentication; Authorization,2017-11-21T00:00:00Z,14,Antonio Manuel Cardoso Da Costa,NA,NA,NA,NA
201768399,Masculino,Portugal,Sistemas de Informação e Conhecimento,Sistemas de Informação Wearable aplicados à área da saúde.,APIs; wearables; monitoring; health,2017-11-20T00:00:00Z,13,Antonio Abel Vieira De Castro,92,13902,5.368975,151.1086956521739
201768410,Masculino,Portugal,Sistemas Gráficos e Multimédia,Telemetria em Máquinas de Venda de Tabaco / Caso Prático ? Vodafone WinVending,Telemetry; M2M; Vending Machines; Tobacco; Sensors; Communication; Alarms; GPS; Innovation; Value Analysis; Innovation; Vandalism; API; Middleware; Message Queues; Architecture,2017-11-24T00:00:00Z,17,Paulo Alexandre Fangueiro Oliveira Maio,330,73697,11.729563,223.3242424242424
201768488,Masculino,Portugal,Tecnologias do Conhecimento e Decisão,Sistema de Informação de Televisão: Pesquisa e Recomendações,television programming; REST; search; recommendations; hybrid; precision,2017-11-17T00:00:00Z,13,Isabel De Fatima Silva Azevedo,NA,NA,NA,NA
201768623,Feminino,Portugal,Sistemas Gráficos e Multimédia,WARP Business Intelligence System,Business Intelligence; Continuous Delivery; Continuous Integration; pipelines; Data Warehouse; releases,2017-11-22T00:00:00Z,15,Ana Maria Neves Almeida Baptista Figueiredo,78,17823,4.346328,228.5
202165701,Feminino,Portugal,Engenharia de Software,Aplicabilidade da Mineração de Processos: um Caso de Estudo,business process model and notation; descoberta de processos; mineração de processos; processos de negócio; rede de Petri; registo de eventos,2018-11-23T00:00:00Z,16,Isabel De Fatima Silva Azevedo,141,29455,7.747801,208.90070921985816
202165736,Feminino,Brasil,Sistemas de Informação e Conhecimento,Análise e Avaliação de Plataformas de Business Inteligence na Nuvem e uma Abordagem da ferramenta Pentaho e suas Integrações .,Business Intelligence; Cloud Computing; BI Tools; Business Cloud BI Platforms; Open Source BI Platforms; Pentaho Suite; BI Tools Open source,2018-12-14T00:00:00Z,12,Ana Maria Neves Almeida Baptista Figueiredo,NA,NA,NA,NA
202165779,Feminino,Portugal,Sistemas Gráficos e Multimédia,MOOC INCLUSIVO INOVADOR,Social Inclusion; Community; Learning; Graduate; Udemy; MOOC,2018-11-16T00:00:00Z,16,Paula Maria De Sa Oliveira Escudeiro,129,15631,14.868504,121.17054263565892
202025870,Masculino,Portugal,Sistemas de Informação e Conhecimento,Sistema de previsão de resultados de jogos de futebol através de técnicas de Data Mining,Data Mining; Sports betting; Decision Support System; Classification; Football,2018-10-10T00:00:00Z,16,Maria De Fatima Coutinho Rodrigues,NA,NA,NA,NA
201971925,Masculino,Portugal,Sistemas Computacionais,Sistema para Avaliação e Feedback de Manobras Respiratórias Forçadas em Crianças,Asma; espirometria registada em microfone; avaliação de qualidade espirométrica; pediatria;asthma; microphone spirometry; spirometry quality assessment; paediatrics,2018-07-26T00:00:00Z,15,Paulo Alexandre Gandra De Sousa,NA,NA,NA,NA
202165884,Masculino,Portugal,Sistemas Gráficos e Multimédia,Aplicação de métodos ágeis fora da indústria de software,Agile; Common Industry; Work-Flow; Sprint Task,2018-11-26T00:00:00Z,13,Nuno Filipe Fonseca Vasconcelos Escudeiro,145,21643,19.943833,149.26206896551724
202165930,Masculino,Portugal,Engenharia de Software,Internal Framework Refactor/Improvement,Framework; Management; Platform; Improvements,2018-11-13T00:00:00Z,16,Paulo Alexandre Fangueiro Oliveira Maio,NA,NA,NA,NA
202025942,Masculino,Portugal,Engenharia de Software,Facilitação de Gamificação em Contextos de Seguros,Gamifcation; Insurance Marke; Gamificação; Mercado Segurador,2018-11-13T00:00:00Z,15,Isabel De Fatima Silva Azevedo,215,59603,8.930795,277.2232558139535
202025985,Masculino,Portugal,Sistemas Gráficos e Multimédia,Xamarin vs. Android,Android; Xamarim; desenvolvimento; nativo; multi-plataforma; comparação,2018-11-08T00:00:00Z,14,Paulo Manuel Baltarejo De Sousa,115,34039,4.410078,295.9913043478261
202165973,Masculino,Portugal,Engenharia de Software,Event-driven integrado com Enterprise Service Bus,ESB; Events; Architecture; Integrations; Microservices,2018-11-15T00:00:00Z,14,Paulo Alexandre Fangueiro Oliveira Maio,123,28443,6.64103,231.2439024390244
202026000,Feminino,Portugal,Engenharia de Software,Acessibilidade na Web e no mundo e-commerce,Accessibility; Web Accessibility; Disability; E-commerce; Components,2018-11-13T00:00:00Z,15,Nuno Alexandre Pinto Da Silva,160,47147,10.33952,294.66875
202166040,Masculino,Portugal,Engenharia de Software,Fórmulas de Legibilidade de Software,Software Readability; Readability Formulas; Software Quality; Readability Metrics,2018-11-21T00:00:00Z,14,Adelaide Isabel Santos Vieira Braga Sampaio,144,39785,4.903767,276.28472222222223
202026060,Masculino,Portugal,Sistemas Gráficos e Multimédia,Promoção da prática de exercício físico através de um jogo,Mobile Games; Mobile Applications; Smartphones; Motivation; Physical Activity,2018-11-14T00:00:00Z,15,Carlos Miguel Miranda Vaz De Carvalho,132,28445,5.973698,215.49242424242425
202166139,Masculino,Portugal,Sistemas Computacionais,Ferramenta de Data Mining para Dados Educacionais,Data mining; FERA; RStudio; association rules,2018-11-23T00:00:00Z,13,Elsa Maria De Carvalho Ferreira Gomes,87,15437,4.084592,177.4367816091954
202026078,Masculino,Portugal,Sistemas Computacionais,Desenvolvimento de aplicação móvel multiplataforma (Apache Cordova vs Xamarin),Cross-Platform Technologies; Apache Cordova; Xamarin,2018-09-11T00:00:00Z,13,Elsa Maria De Carvalho Ferreira Gomes,97,20262,11.144259,208.88659793814432
202163750,Masculino,Portugal,Sistemas Computacionais,Tradução para língua de sinais,Surdez; Língua Gestual Escrita; Tradução; Corpora Paralelo; Deep Neural Networks; Neural Machine Translation,2018-02-08T00:00:00Z,11,Nuno Filipe Fonseca Vasconcelos Escudeiro,78,11190,5.962796,143.46153846153845
201971976,Masculino,Portugal,Sistemas Computacionais,Análise inteligente de importação de bases de dados de contactos,Machine-learning; Spam; E-marketing,2018-07-27T00:00:00Z,17,Ana Maria Dias Madureira Pereira,NA,NA,NA,NA
202166171,Masculino,Portugal,Sistemas Computacionais,Data Protection with Ethereum Blockchain,Ethereum Blockchain; General European Data Protection Regulation; smart contracts; data privacy and protection; decentralized applications; Blockchain software engineering; Interplanetary File System,2018-11-21T00:00:00Z,16,Isabel De Fatima Silva Azevedo,208,55598,11.248933,267.2980769230769
202166198,Masculino,Portugal,Sistemas de Informação e Conhecimento,Ethereum Smart Contracts for Educational Certificates,Ethereum; Blockchain; Smart Contracts; Education; Certificate,2018-11-15T00:00:00Z,14,Isabel De Fatima Silva Azevedo,NA,NA,NA,NA
202166201,Masculino,Portugal,Sistemas Gráficos e Multimédia,Meta-modelo de mecânicas de jogos sérios para surdos e cegos,Accessibility; Blind and deaf users; Games for education; Inclusive platform,2018-11-19T00:00:00Z,16,Paula Maria De Sa Oliveira Escudeiro,107,24819,4.880327,231.9532710280374
202026167,Masculino,Portugal,Engenharia de Software,Continuous Delivery: Aplicação na Glintt,Continuous; integration; delivery; automation; testing,2018-11-08T00:00:00Z,15,Alexandre Manuel Tavares Braganca,124,38178,5.04173,307.88709677419354
202026175,Masculino,Portugal,Sistemas de Informação e Conhecimento,Exploração de Dados usando Técnicas de Data Mining na Indústria de Retalho de Moda - Caso Estudo Parfois,RFM; CLV; Data Mining; Clustering; Association Rules; Classification; Recommendation Engine,2018-11-14T00:00:00Z,17,Maria De Fatima Coutinho Rodrigues,NA,NA,NA,NA
202166260,Masculino,França,Engenharia de Software,Deteção de arritmias cardíacas em eletrocardiogramas usando deep learning,Deep Learning; Neural Networks; Electrocardiogram; Heart Arrhythmia,2018-11-20T00:00:00Z,15,Elsa Maria De Carvalho Ferreira Gomes,133,33787,5.883163,254.0375939849624
202166279,Feminino,Portugal,Engenharia de Software,"Representação, visualização e gestão de dados de redes móveis em sistemas de informação geográficos",Mobile Network; Performance; Visualization; Telecommunications; Analysis,2018-11-13T00:00:00Z,14,Nuno Miguel Gomes Bettencourt,NA,NA,NA,NA
202026329,Masculino,Portugal,Engenharia de Software,Balanced Scorecard - Sistema de planeamento e gestão estratégica,Balanced Scorecard; Performance indicators; Profitability analysis; Decision support,2018-11-13T00:00:00Z,16,Ana Maria Neves Almeida Baptista Figueiredo,116,28001,6.307233,241.38793103448276
201972050,Masculino,Portugal,Sistemas de Informação e Conhecimento,Modelação de Processos de Negócio,Business Process Management; Business Process Model and Notation; Process modeling;,2018-07-26T00:00:00Z,14,Ana Maria Neves Almeida Baptista Figueiredo,115,31462,5.123465,273.5826086956522
201972069,Masculino,Portugal,Sistemas de Informação e Conhecimento,A evolução das arquiteturas monolíticas para as arquiteturas baseadas em microserviços,Microservices; Continuous Integration; Continuous Delivery; Automated testing; Monolithic; Architectural evolution,2018-07-26T00:00:00Z,14,Ana Maria Neves Almeida Baptista Figueiredo,NA,NA,NA,NA
202166538,Masculino,Portugal,Sistemas de Informação e Conhecimento,Gestão de Conhecimento de uma Instituição de Educação,Machine Learning; Business Intelligence; Educational Data Mining; Learning Analytics; R Language,2018-11-20T00:00:00Z,15,Carlos Manuel Abreu Gomes Ferreira,139,22472,6.039851,161.66906474820144
